"co1","so2","ozone"
0.000412602944169976,-0.0513168790678344,0.00319467307132182
0.022408011627753,-0.070560888228119,-0.00131762148937344
0.0213019608775275,-0.0240611902406648,-0.00286323711025496
0.0395254278037138,-0.109977258566848,-0.00512502764312049
0.0139247749995144,-0.198535179293278,-0.00284584353833219
0.00869008088542528,-0.144783988225608,0.00135847350744707
0.0107681869398963,0.129845895200836,0.00274205903033414
0.00712834808494475,0.265917623849114,0.00237462751157179
-0.00878713202511477,0.268033612506595,0.00388421606671463
-0.00154073461216478,0.0800830130683773,0.000955577769823246
0.00701194459719498,0.0774645019396382,0.00033239936210409
0.000883415632972062,-0.0170762937337955,0.000844498029721096
-0.00809902223311934,-0.0975333723763755,0.00120579534114592
-0.0134206952054628,-0.104428272015875,0.000839657787944842
0.00991040254542441,-0.248819421089157,-0.00457867946215622
0.0674394975775506,-0.168394268237429,-0.0113327253394871
0.0734972010616648,-0.123339177821685,-0.00881569097815717
-0.0240545860318986,-0.242604257587914,-0.00283269511536821
-0.165549464293273,-0.315849628347316,0.0080982800932275
-0.169592069250748,-0.270524107802027,0.0107516932646029
-0.118440182447077,0.698348636935433,0.00870913207575657
-0.0886408146132432,0.874017214904921,0.00529095279615699
-0.0683531383488702,0.0695313897837972,0.00315296850645848
-0.0727639588237953,-0.292412467798651,-0.00037485097614009
-0.0757079165288126,-0.418974011782357,-0.00437803256316839
-0.0583613545273105,-0.43875663340769,-0.00707071233414651
0.00587046951549314,-0.394102987448884,-0.00666883463504226
0.0725809749739318,0.32555190228651,-0.00508617261019509
0.165444176978456,0.64050310757563,-0.0039543457120651
0.286312939647807,1.09788375422461,-0.00519358080402517
0.231307837318335,0.885020281110272,-0.00724307512484239
0.155587514003878,0.73855106669003,-0.00673923887614984
0.0246296890330639,0.0945979562439753,-0.00286769648302829
-0.0617795206320632,-0.142877877408742,0.00162089626649742
-0.077060692671686,-0.204406966108394,0.00255081816737778
-0.0908767603014962,-0.262002730302134,0.00373461921731694
-0.130282018231016,-0.411054626570396,0.00655416165642053
-0.16037372474614,-0.348278383900521,0.00912450172394161
-0.0724873858659451,-0.215807072637519,0.00543749004361203
0.0948795325900522,-0.16759265112905,0.000222821626625642
0.157915422118176,0.0387058068286954,-0.00561700307230328
0.279405475481185,0.27997764030057,-0.00557732767637859
0.332789253699128,0.473126646620102,-0.00664481369195523
0.325767570008603,0.87008398908141,-0.00899127917648661
0.1090758311575,0.00514808220351265,-0.00754662595462142
-0.0274226562342436,-0.353071194613419,-0.00521001536755225
-0.0545838446526993,-0.203854405836707,-0.00527675563185574
-0.0352551845694591,-0.123358193073544,-0.010770850687984
-0.0800358573571067,-0.119388466758186,-0.00482466350764006
-0.105344427012766,-0.105045525105412,0.00336940212388946
-0.0936099580554216,-0.13087371526433,0.00384166586520081
-0.0727449938450434,-0.192678217631556,0.00150104893393874
-0.0864291979267961,-0.065614734744398,0.00252011737007361
-0.0944682393690042,-0.0960014809316127,0.0028719288850374
-0.0865678109774176,-0.0877551590042537,0.00442395346517908
-0.0584345705586274,-0.11456159033356,0.0028519245957264
-0.024176898899828,-0.0376423827786186,0.000394602330986659
0.00160424170170678,0.0318577432207324,0.000788892458468176
0.0023403949117968,-0.0320887430119564,0.0017592679254945
0.0166879651150946,-0.0962462956881285,0.000102124615302259
0.0427136702508972,-0.164376946294384,-0.00100595954151953
0.044574813521504,-0.116187487696585,0.000137051015303324
0.0258716599860697,-0.00315004790908358,0.00231089004194256
-0.0370683316789979,0.0165573104443431,0.00526367159914734
-0.0762209748187599,-0.0122115780296756,0.00589420948916619
-0.0922588709981427,-0.00309415424363575,0.00711303240518404
-0.0922283576248294,-0.0459003830615715,0.0076595912779107
-0.0708561540093246,-0.113062342310551,0.00529151632456692
-0.0210185524761221,-0.127558024430116,0.00520165314423805
-0.00381322210994231,-0.125120133525706,0.00481458621758121
0.0174066141915388,-0.0527236874897537,0.00239350521359927
0.0134384377706337,0.0826257583542794,0.00377246357444457
0.00803390631334264,0.0340668692533304,0.0034096148027829
0.0125182527603448,-0.00276384814618344,0.00266482306890986
0.0121224433074616,-0.0746314802353444,0.00131403612702758
-0.00414515102786506,-0.173394143963616,5.17734841299113e-05
0.0473259550104446,-0.283856411655669,-0.00808731479322157
0.0111357702412663,-0.332739915758534,-0.00642441413113111
0.0173752316314911,-0.15778053138272,-0.00392866056585366
-0.00396079035159225,-0.0174272416548213,0.000512401559483587
-0.000534753164476848,-0.00819463200777809,0.00206203788584779
0.00340131071797739,0.0150933876968218,0.000980935699104429
-0.00381588282570444,0.0243261045585355,0.00273353019951715
-0.00248340306048153,0.238166187488936,0.00302037773708976
-2.63159402154323e-05,0.742072739608014,0.00280333390938359
0.00997537767284357,0.667640594153337,0.0017736304875254
-0.00277532164230285,0.364873805779031,0.0025860899230405
-0.0419934578092675,0.192021473752566,0.00331803616391379
-0.0667557529691263,0.0782683642076328,0.00489346570087591
-0.0785430999454998,-0.112209919533583,0.00473718769695106
-0.0521197794716237,-0.144424298316799,-0.00234606677350599
-0.0188430702454199,-0.187266307530363,-0.00401841376807319
0.0101402862694777,-0.159976093033122,-0.00764114066259633
0.0322892048609249,-0.0334314075081389,-0.00900402581882213
0.0371508493496042,0.146990931179167,-0.00974179688431077
0.0522389066103319,0.110016409154369,-0.0105521384834821
0.118622454619484,0.297420921607563,-0.0118604282937182
0.124848847194398,0.305125505023056,-0.0136270121620448
0.103271889356539,0.382927390870947,-0.0128837845561717
0.0818208665007588,0.0429155256489253,-0.010150627679756
0.0256999196672931,-0.113763799221694,-0.00472702836637611
-0.0263629093476819,-0.0986868225557304,0.00117888043538983
-0.0425236335206815,-0.180124580946547,0.00306309841959263
-0.0410793410764043,-0.295797118547747,0.00196241539177168
-0.0202353615317387,-0.177436655194905,0.00196417416129171
-0.0103066816847599,-0.133986513409324,0.00303212833975404
-0.00886375374480189,-0.095249103947662,0.00203523505782811
0.00558313943267505,0.0443189895477539,0.00265966207976077
0.0116011123877337,-0.132006880649392,0.0007272472177654
0.0208798841877714,-0.181376959456222,-8.44619142191111e-05
-0.00464944993600608,-0.0643027107223448,0.00231669799022888
-0.0363125036312785,-0.0203693266312331,0.00465111831109058
-0.0337137460474201,-0.0226065208925723,0.00556697888051092
-0.0332798390569703,-0.0161803758065355,0.00343113934215831
-0.0364930067187174,-0.0413027682005249,0.0041136109140325
-0.0416770915402123,-0.176669431860078,0.00589779703654519
-0.0224349091394432,-0.160055232523376,0.00646827977104854
-0.0148412389407295,-0.162772059414893,0.00678384574925182
-0.00530421024718333,-0.14448009074289,0.00710304035158105
0.00109778098847321,-0.125902464068693,0.00755283873739558
0.00916099223236688,-0.0549379114051732,0.00631032507069459
0.0131426098332889,0.0294333581841982,0.00527509388327835
-0.00191443220015,0.0940366113118927,0.00506924633136023
-0.0106013891484704,0.253594295851419,0.00179647154178294
-0.0295092671358974,0.384416135394767,0.00353622959116739
-0.0317683820390516,0.197972227732654,0.00110858799014703
-0.0142748370234334,0.104152615637621,-0.00019366360975686
0.0138274798695326,0.186932277494426,-0.00378750395524572
0.017748267351393,0.147394052705345,-0.00385238708090809
0.030207762290988,0.148197794387959,-0.00395046261391115
0.0398743832500159,0.177358144111539,-0.00327998409883562
0.0259340870892917,0.0199927415511032,-0.00391503712743193
0.0266238798770266,0.166811477507331,-0.00325874079465496
0.0216291824957373,0.024550152510652,-0.00351770962421164
0.0157187026262797,-0.0624001704479521,-0.00583120251556823
-0.00506522551659408,-0.116366848225836,-0.00128933757279553
-0.00187459156059358,-0.112200768373523,-0.000924326346831896
-0.0187908196878231,-0.118486250095083,-0.00145609867112442
-0.0342828603800257,-0.121283426456944,-0.00184187612933749
-0.0277772895220686,-0.102689370295224,-0.0023902303904503
-0.00306701083187791,-0.0528365680562725,-0.00389642094506017
0.00161590308906467,-0.00975419349550868,-0.0040268903051391
0.00116558963956323,-0.0100610370841169,-0.00274903035241776
-0.00578121149776573,0.00760029604376582,0.00286260770095683
-0.0157010633670447,0.00565644667230333,0.00458756986036521
-0.0131555298133295,0.0174161579013445,0.00473420313434551
-0.0128546371595561,0.00575256726344026,0.00529987460493948
-0.029807740228344,-0.00695589236942867,0.00782667888185948
-0.0365727204033339,-0.0604576677074876,0.00668709659075606
-0.0270982922282695,-0.120247238993052,0.00273040551045695
-0.00303836670067165,-0.103840927987241,0.00155900169119465
0.0108231215304754,-0.111207483219358,0.000533659585142154
0.0208219663100799,-0.00173295710969271,-0.000494908163956292
0.0213135257028404,-0.0366641764893745,-0.000656056136678415
0.0206775242216865,-0.0101868366719381,-0.00321417219400923
0.0158397588764268,-0.0661868000033894,-0.00207937619022205
0.0168855987734874,-0.114091482263401,-0.0014650849046485
0.0273145389817606,0.0329580457356523,-0.00290734233458807
0.00672002013751238,0.0241852502701484,-0.000671516924559976
0.00651232431792678,0.0545206098088505,0.000341763737312985
-0.034853023451463,0.034442224149272,-2.76172495559078e-06
-0.0674901108251767,-0.0258000743568871,-0.00273891506771211
-0.0504849887529489,-0.0488981822678317,-0.00420779025814116
-0.0174401810045778,-0.0189178978835195,-0.00610164067742281
0.0235877751859964,0.121599015659001,-0.00769746029568922
0.119103575063646,0.139945112037272,-0.00705460402091218
0.0790454437064504,0.140452377493251,-0.00506657375883651
0.0477080643018511,0.0226560432138378,-0.00200715932698347
0.0318149094778907,0.0324595015218895,0.000641885695084471
0.0150549941139248,0.0440236943971697,0.00181139656086162
0.00671675742699337,0.0265720531367381,0.00213331098430636
-0.0252961269565334,-0.0376807089051479,0.00446676451520883
-0.0466325987624892,-0.154023386759398,0.00363793201756149
-0.0349802976286836,-0.123124719752844,0.00245320187850233
-0.0333749103535834,-0.099903428925478,0.00177647763629946
-0.0198262368291242,-0.10629543728211,0.00268099460970762
0.0109003907253864,-0.0467367229914167,0.00199030683678236
0.0160248648937743,0.0124985747203995,0.00188581923732547
0.0278371431698032,0.0621248790242839,0.000756408542811237
0.0331217375603846,0.0514224814936355,-0.00232772567214771
0.0544269228126842,0.0359417007302313,-0.0034632938956926
0.0596176244954077,0.0803065482278937,-0.00386689918056482
0.0615005758209305,0.162032278289798,-0.00364232160035179
0.0140816494575256,0.147240975617281,-0.00669541281467239
-0.0580017097306386,0.015958080916061,-0.00454878891541097
-0.103479584780173,-0.0982944012703098,-0.00304839936232999
-0.114812028456317,-0.138236116625599,-0.00258244942792735
-0.0581389459095693,-0.0819582351201398,-0.000738859827269128
-0.0239239448517446,0.0021676609332135,0.00224383615202751
-0.0248762197935793,0.0347266213789711,0.00470336807271578
-0.00110503853355345,0.154217268316494,0.00637755892203992
0.00934802199022058,0.119640699900381,0.00515153075653929
0.00891914594801194,0.0590770089872875,0.00500633122595008
0.00324921269943376,0.0883073760150349,0.00447733032144899
0.00166727770486649,0.0829293766383037,0.0048340983356694
-0.0208781878710494,-0.0237734781949126,0.00533772831066628
-0.0436588134110557,-0.198588429643167,0.00256758628616379
-0.0464258717543034,-0.272626897562319,0.0029783482509122
-0.00287225516749515,-0.238216000131224,0.00161983474833639
0.0297486165501575,-0.239190327096289,-0.000722443941747466
0.0414881422505123,-0.02959443452089,-0.00121060476681016
0.0560434080058884,-0.0779340766871486,-0.00207549639680013
0.0781669522525716,-0.00761526769859093,-0.00443362975574172
0.0849368925924661,0.224523440769789,-0.00570827621333163
0.0848644094134765,0.139010101701217,-0.00595028683639088
0.0881574769133852,0.178353174850878,-0.00606199944356506
0.0791432037223943,0.244735328740504,-0.00386348496824154
0.0177083480609276,0.172489218674977,0.00108234190493634
-0.0849339508081788,0.0176513065877958,0.00179026634677789
-0.141093541795702,-0.162961867623107,0.0025973499767465
-0.155457719558694,-0.233478656371268,0.00286187574742635
-0.0846320451818634,-0.162737243731522,0.00397861727957286
-0.0467924327822762,-0.05543579243186,0.00409076209039684
-0.0271109702715671,-0.0211267974438121,0.00199598934190715
-0.000162013578843934,-0.00367835874549734,-0.000813558173084102
-0.0134448843483779,-0.0732690831294968,-0.000224737830228557
-0.0111206171692525,-0.0308420907767351,0.000323319039673097
-0.0264123119787902,0.00597300391459635,0.00424484251267412
-0.0263386709184918,-0.0120179284858431,0.00479112577371474
-0.0390955316421548,-0.175014799144351,0.00470531593474932
-0.0763485818860904,-0.412858912222796,0.00403135438381036
-0.0255693358935885,-0.397328871673625,0.000231559165997125
0.0917530685484181,-0.209996627978511,-0.00339495188302564
0.102857660377473,-0.0864659372029466,-0.00435429438914451
0.119157902184139,0.236439217475852,-0.00520148693082495
0.122825370166448,0.339299395731382,-0.00653779532282888
0.129397168743628,0.327361417116805,-0.00885084809803746
0.154032855646539,0.36611789242752,-0.0103104247605096
0.105528086404038,0.264688660298002,-0.00867164498796554
0.0951300732644199,0.173916168369879,-0.00715242614185824
0.0754350440957807,0.129752104912844,-0.00481138176119551
-0.0163123693874164,-0.0820820960425092,0.00329523337908265
-0.11784340683241,-0.0345063263626783,0.00449130365689632
-0.206398678286573,-0.129737732529849,0.00862595218110256
-0.225514679656021,-0.320914610178727,0.00714945539271589
-0.132350530714476,-0.256920286689602,0.00714699093122102
-0.0769384580843755,-0.0592595976481152,0.00578820412491375
-0.0507749374720796,0.118241427346312,0.00531880159395805
-0.0300223893906774,0.161209640585214,0.00525874635615869
-0.0394153754975376,0.384166743013124,0.00389564584887767
-0.0174555856003068,0.256354511240281,0.00238508132129284
-0.0136753954819319,0.0261170055751916,-0.000688525356446099
-0.0223470349537054,-0.110179553162535,-0.00401574177204554
-0.0107161474120529,-0.135163132959912,-0.00775400634843352
-0.0637934863841935,-0.141699559590837,-0.0063976536526981
-0.0285443704129275,0.157741835364357,-0.0043982817970833
-0.0711746524176163,-0.100917304192254,-6.31732639501063e-05
-0.187496180084748,-0.598927518820629,0.00592323009357059
-0.157545061779358,-0.508759025182997,0.00527981551494698
-0.159675231177704,-0.400744949650249,0.00203490004060367
-0.174467023004423,-0.508398989545633,0.00148782839661872
-0.215761105487948,-0.574277337506327,0.00417566092304628
-0.232169479471973,-0.60321933106904,0.00751422163242778
-0.249756299940431,-0.635693156242073,0.00819830077768076
-0.218629811776031,-0.601989205212895,0.005202495049754
-0.0846175138382282,-0.671483308707306,-0.000929376318029784
0.525667830783021,0.343247731728897,-0.0034628794243107
0.918433738045094,1.50839081043759,-0.00444675108350797
1.00428277225207,1.97154656072012,-0.00511035550860229
0.522434117104628,1.60372213741977,-0.00467477320678256
0.211980620754348,0.558071045286555,-0.00593201755084918
-0.00445867661208532,0.000379670545701316,-0.00557054467613696
-0.125172836410353,-0.330004186105005,-0.00530513456421509
-0.156617126318253,-0.290184022974112,-0.00603536281006684
-0.159929483689871,-0.335362590116035,-0.00515784386281689
-0.121209040367633,-0.134945860795361,-0.00488163796474186
-0.0733791063509736,-0.0412400173839254,-0.00353500649247457
0.0362771614697478,0.532318711766816,-0.00177388918127546
0.330784728409514,1.47106782830683,-0.00017833549351016
0.313730415493311,1.51424623803923,-0.00131489843915357
0.114033581209008,0.5289847220596,-0.00433319168281657
0.126904715297776,0.21315207823198,-0.00664424745248074
-0.00987511929419638,-0.365978592319381,-0.00592602863326818
-0.0713830941902135,-0.449689161084931,-0.00378287334161731
-0.145889835846376,-0.215890014649455,0.00675994098041863
-0.132120523140092,-0.35877980362844,0.00958572367806135
-0.0810267029586456,-0.386210707137193,0.00975847144484918
-0.0468551824500969,-0.343349206792585,0.00794760942601338
0.0143428537445661,-0.105859742575502,-0.00104870079899091
0.118297566605274,0.623911531464717,-0.0118633547736254
-0.112889646549819,-0.177269179416999,-1.66464439066809e-05
-0.168592263356143,-0.506534229025602,-0.00357091991656703
-0.246915369182966,-0.597486184557875,0.0034151056811187
-0.157289140439547,-0.631217592494889,0.00358141116893356
-0.102793771154395,-0.556091932411576,0.00667477818970804
-0.050777662453779,-0.364768606406766,0.00645587974515951
-0.0410726759900935,-0.252339284589615,0.00658952812319944
-0.0304633275770087,-0.203833027536952,0.00638678611076602
-0.0109428900954516,-0.274554896829169,0.0025470025048398
-0.00714940696933347,-0.251663972160433,6.90863355335899e-05
-0.00877961594003371,-0.267191131531112,-0.000631729342745805
-0.0765309293260262,-0.6297385596244,-0.0042921729499248
-0.129415600417521,-0.875741489768505,-0.00490433775231894
-0.105750486164361,-0.818863655113944,-0.00162375498140987
-0.0474910166714483,0.739234862628344,0.00255763051594162
-0.0695820902215538,1.76169638398627,0.0048367829829335
-0.00435791402414054,1.12873918767285,0.00434413038628255
0.00449909959861572,0.969200516621456,0.00655550050389545
0.0260644029892032,0.660354122198862,0.00686752909035223
0.0176841057614913,0.356354165012658,0.00651059025761006
0.0173913122560434,0.445991346110431,-0.000931494605832672
-0.011777089435586,0.215820560614318,0.00609840975571525
-0.0347654792640328,-0.171300653252323,0.0111748869826711
-0.0421263255337921,-0.170660192949103,0.00675074235022356
-0.00303671648427972,-0.149449980543273,-0.00695149691366177
0.00655326116269173,-0.224569356020936,-0.00823369708696335
0.0674729907853681,-0.252018232092249,-0.00918317276769625
0.00704909761487121,-0.375220739925592,-0.00882789075327462
0.0159683267306819,-0.502882442885424,-0.00926359422334101
0.0497803294443079,-0.37137458674745,-0.00874324197074751
0.144146575546052,-0.0306315949704917,-0.00928943811662471
0.273523388793707,0.294531672598851,-0.00936423128135157
0.140222444476258,0.243944230044545,-0.0087303883212502
0.137123038599628,0.211950713076973,-0.0084397237544636
0.126559041368465,0.235016489850214,-0.00763802247829417
0.0712453224565153,0.0981340601066416,-0.00574864534203613
0.0449683476479893,0.11095754600174,-0.00384293041092173
0.0219423434452258,0.222241351523655,-0.00219197975342528
-0.0811088400514202,-0.322625145681812,-0.00258385754785955
-0.051957463362389,-0.404640954509144,-0.000378789846543496
-0.0256575999884139,-0.355468802924894,0.00484858452464642
-0.0264354594136349,-0.206229334634,0.0104945392024638
-0.00897035084450315,-0.296335558165287,0.00976906424278575
0.00321564578132694,-0.206958674589831,0.00927504186208815
0.00760875031136471,-0.221046116344594,0.00983072712035616
0.0158380067929542,-0.160682809080383,0.00931837233562307
0.0353839139519441,0.134544920663725,0.00720885665556625
0.014152896964768,0.0402579024244455,0.00593895988858081
-0.0154037407624305,-0.107670408682473,0.00260439332314602
-0.138201727373035,-0.307817446730849,0.0111897904075949
-0.188237425389108,-0.206292536563478,0.0140530160258298
-0.109845937600826,-0.00623889846756776,0.0118889922370543
-0.0970844313256949,0.566278642466417,0.0110043303554038
-0.0806135066008583,0.429677705136023,0.0110446194708515
-0.069446842475268,0.114508588041098,0.0107528886104248
-0.0629443180268568,-0.0922391278432463,0.0097946595338825
-0.0488452408396508,-0.111817589195422,0.00947229230815738
-0.0119005423141887,-0.0907968948731595,0.00971040035687097
0.0155386655990263,0.0787604709701449,0.0100203678397528
-0.04340046543404,-0.124558307497568,0.0113336755217779
-0.100705276075754,-0.24044212478799,0.0130172514227518
-0.0529390479681687,-0.0149786479125416,0.0105129840553212
0.0421194645142353,0.194142691965774,0.00327676616187818
0.0539442369971146,-0.235493373852287,-0.00186436022813922
-0.039249266897637,-0.0473348011758495,-0.0062256810398919
-0.0842232234864282,-0.332036216762627,-0.012084010267097
-0.0529884704269724,-0.135005471669561,-0.0183303271782729
-0.0614444358166732,0.0139459997699475,-0.023308212765678
-0.0855736891202227,0.162331682265039,-0.023859910101651
-0.107116108520438,0.379391707482344,-0.0227387647465495
-0.113364949305223,-0.156897573883296,-0.0197963546128637
-0.0407361291349469,-0.246938994766012,-0.0126698665893354
-0.0402661278687108,-0.289678350543132,-0.0120104547326703
0.00222080703325389,-0.0405255723196757,-0.0134821575058358
0.0469025671485769,-0.0356993970710728,-0.0142404564993752
0.162871513418107,0.120736413748455,-0.0137820559837835
0.273239803645599,0.451890905331527,-0.0150697343238793
0.290088249576342,0.512752252654782,-0.0162342890286864
0.223201298966775,0.303130019113639,-0.0168719874294272
0.0988127633499478,-0.0742629075665757,-0.0172311431339332
0.185619479997412,0.303217032524858,-0.016351197916567
0.0919157522488382,-0.0687170766833658,-0.014388365942713
0.00368809218917598,-0.269395479210874,-0.0125383093500549
0.306300733813633,0.9932074011104,-0.00887423906515288
0.23448215411349,1.17869456745216,-0.00352600644605705
-0.0886904371088842,-0.263968482693694,-0.00152016583493486
-0.0251991946933706,-0.514563505961353,-0.00350726883836121
0.03835678566718,-0.269961241575135,-0.00177576951173797
-0.000939418193563135,-0.107107640816957,0.0015583646057171
0.0849176235368807,-0.0341937110881442,0.00456257955095634
0.0029102577442866,-0.00731619462759781,0.0113489229101689
-0.0231220945798069,-0.0454296390751205,0.0198386003031193
-0.0286241977327634,-0.129287939428906,0.0248372873397711
0.00776786702361815,-0.0540311932727841,0.0137540780682167
-0.0227429451491732,0.266037845993397,0.0145083070515706
-0.0529917251884908,0.179230950965361,0.0196053406746199
-0.0633919190494709,0.490267588022324,0.0194153416135306
-0.0897983912027495,0.120680068437798,0.0147174101021753
-0.118489632583727,-0.00485827450108378,0.0086241329213632
-0.124565394163187,-0.0257100145012622,0.00647673908462336
-0.125889275446353,-0.162267894131816,0.00477615929243621
-0.106513124431444,-0.179800254305791,0.00515691822230411
-0.103655394689821,-0.067922987950081,0.00657976468204955
-0.0991366952855418,-0.100008509083098,0.00753297628028168
-0.091824044091473,-0.209517551204987,0.0065938353577054
-0.071711540010127,-0.161385492887497,0.00630326366244986
-0.0391461769311892,-0.146661212518756,0.00428351794183365
-0.0622519380124018,-0.427839606842421,-0.00257966974790997
0.0671238789561864,-0.450629594611017,-0.0173450612720769
0.202720634131013,0.0289326904792996,-0.0165494562757078
0.0462897704091331,0.106152317868489,-0.00114044871401028
0.00682155776168844,0.0743814124664083,0.00149730906764271
0.037124008974221,0.156519355520342,0.000197920011691353
0.0345134040631671,0.631637944778762,-0.00137225787970841
0.0559645697098735,0.232918783100385,-0.00255307860591263
0.068728385561885,0.150097922628772,-0.00345910384180072
0.0767360821407354,0.154175932500539,-0.0052890567706693
0.0853773517263376,0.106602805266402,-0.00394678216434684
0.0809192888381635,0.102003570835329,-0.005474337543491
0.117357629261875,-0.0625953926671002,-0.00873850419154916
-0.0114065640524569,-0.0703840413616036,-0.00236895266158729
-0.0418421625265714,-0.113545813073765,-0.000761564634541717
-0.0381819028617385,-0.12188945973596,-0.000951833109090278
-0.0535306645798436,-0.172501669011088,6.65511874857749e-05
-0.073775009663322,-0.229244838310511,0.00329806172075154
